web-scraper-order,web-scraper-start-url,name,meaning
"1553606384-3136","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Printed or Written; Dedication; …"
"1553606372-2576","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","Aatmabus",""
"1553606380-2879","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Aadarsh",""
"1553606399-3828","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","The One who is Peaceful; Symbol of …"
"1553606384-3079","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Arshil",""
"1553606359-2096","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","","Lovely Person"
"1553606384-3057","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Anupam",""
"1553606380-2984","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","","Meaningful"
"1553606399-3767","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Ardh",""
"1553606399-3770","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Aroi",""
"1553606380-2985","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","","Sunshine"
"1553606355-1975","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","Intelligent and Handsome"
"1553606367-2408","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","Aniruddh",""
"1553606380-2925","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Adharva",""
"1553606367-2450","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Victorious"
"1553606391-3507","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","","Kind; Unequal"
"1553606389-3279","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","Praise"
"1553606399-3841","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","Name of a King; Food; Grain; Earth …"
"1553606391-3418","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","Athak",""
"1553606367-2377","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","Alaguraj",""
"1553606399-3702","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Aki",""
"1553606396-3611","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","Ameer",""
"1553606380-2905","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Aatbodh",""
"1553606363-2234","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","Abinayraj",""
"1553606396-3570","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","Aasin",""
"1553606367-2498","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Blessed with Long Life; The Sun; …"
"1553606380-2923","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Achyuta",""
"1553606380-2919","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Abinaya",""
"1553606389-3213","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Aashiq",""
"1553606384-3155","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Intellectual"
"1553606396-3680","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","","Eras; Ages; Times; God's Gift"
"1553606376-2760","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Arshith",""
"1553606363-2233","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","Abhinavan",""
"1553606384-3053","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Annand",""
"1553606376-2718","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Amitesh",""
"1553606384-3050","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Anjaan",""
"1553606376-2684","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Aditiya",""
"1553606389-3302","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","Black Stone"
"1553606391-3498","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","","Beautiful Soul"
"1553606399-3740","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Alok",""
"1553606359-2028","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Anujkumar",""
"1553606389-3232","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Abinav",""
"1553606372-2656","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Ocean"
"1553606376-2818","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","Add Meaning"
"1553606380-2997","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","","Expressing; Always New; Rock Star; …"
"1553606391-3458","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","","Printed or Written; Symbol; Male …"
"1553606376-2758","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Arsalan",""
"1553606399-3736","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Alam",""
"1553606367-2461","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Handsome and Elegant; Stylish; …"
"1553606399-3715","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Adam",""
"1553606355-1926","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","Hero for Heaven"
"1553606384-3120","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Nectar"
"1553606384-3116","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","The Immortal; The One that Lasts …"
"1553606363-2178","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","Arulmani",""
"1553606389-3301","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","Blessings"
"1553606355-1907","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","Anand-Swarup",""
"1553606355-1857","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","Anbazhagan",""
"1553606355-1863","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","Angeswaran",""
"1553606399-3750","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Anay",""
"1553606367-2458","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Letter; Alphabet"
"1553606363-2256","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","","Intelligent; Smart"
"1553606396-3649","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","","Crown; Saint"
"1553606389-3339","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","One Step Ahead of All"
"1553606376-2730","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Anburaj",""
"1553606359-2054","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Athiyaman",""
"1553606359-2102","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","","Universal; Global"
"1553606391-3398","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","Artha",""
"1553606359-2097","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","","King of Love"
"1553606367-2403","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","Anbumani",""
"1553606367-2495","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Son of Anjani; Name of Hanuman; …"
"1553606380-2918","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Abinash",""
"1553606367-2499","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Love - Kindness"
"1553606367-2447","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Lord of Shiva"
"1553606399-3864","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","Head of the Sun; Pure of Heart"
"1553606380-2990","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","","Son Lord Brahma; Vishnu"
"1553606380-2863","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Atitha",""
"1553606376-2734","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Animish",""
"1553606355-1994","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","Full / Form of Joy"
"1553606372-2594","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Six-faced One; Murugan"
"1553606355-1881","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","Ayyandurai",""
"1553606396-3679","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","","An Act of Kindness; Mercy; Most …"
"1553606391-3523","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","","Be First"
"1553606389-3230","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Abiman",""
"1553606372-2624","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Winner"
"1553606396-3535","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","Azar",""
"1553606389-3352","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","Sky"
"1553606376-2767","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","Leader"
"1553606359-1999","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Amarenara",""
"1553606372-2595","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","The Sun"
"1553606399-3739","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Alex",""
"1553606396-3677","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","","Gain"
"1553606389-3193","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Aadvik",""
"1553606399-3718","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Adie",""
"1553606376-2716","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Ambrish",""
"1553606384-3129","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Kind"
"1553606355-1986","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","Full / Form of Joy"
"1553606363-2269","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","","Add Meaning"
"1553606372-2525","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","Ashwith",""
"1553606389-3274","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","Beginning; First Power; Goddess …"
"1553606399-3720","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Adya",""
"1553606384-3146","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Investigation; Curious; …"
"1553606384-3112","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Beautiful One; Murugan"
"1553606376-2693","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Ahanyan",""
"1553606376-2766","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","The First Lord; Lord Siva; Lord …"
"1553606367-2453","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Add Meaning"
"1553606380-2911","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Abhijit",""
"1553606399-3863","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","Name of Lord Shiva; Lord Vishnu; …"
"1553606384-3055","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Anojan",""
"1553606389-3240","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Adeesh",""
"1553606376-2776","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","Magnificent"
"1553606367-2407","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","Anirudda",""
"1553606389-3202","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Aalekh",""
"1553606399-3827","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","Hope; Expectation; Bird; Hard …"
"1553606396-3652","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","","Lord Hanuman; Lord Shiva"
"1553606391-3361","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","Amsan",""
"1553606380-2909","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Abhayan",""
"1553606355-1944","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","Add Meaning"
"1553606384-3066","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Arbind",""
"1553606359-2034","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Arasumani",""
"1553606367-2505","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","","Lotus"
"1553606376-2786","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","Add Meaning"
"1553606384-3074","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Arkash",""
"1553606355-1978","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","God Murugan"
"1553606399-3729","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Ajar",""
"1553606376-2748","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Aramani",""
"1553606372-2619","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Lord Murugan; Lord Siva"
"1553606359-2147","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","","The Sun; First; Leading Light"
"1553606389-3191","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Aadish",""
"1553606359-2119","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","","Bello of Justice; Held by the …"
"1553606367-2400","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","Anastraj",""
"1553606376-2702","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Akilesh",""
"1553606389-3208","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Aarpit",""
"1553606380-2912","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","Abhinav",""
"1553606376-2835","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","Lord Vishnu"
"1553606399-3856","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","Lofty or Inspired; A Former …"
"1553606372-2676","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Arjuna's Son; Son of Worrier Arjun"
"1553606399-3847","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","Unique; Talent; Glory; Extreme …"
"1553606372-2660","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Welcoming; Hospitality"
"1553606391-3431","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","Ayann",""
"1553606372-2514","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","Arvalan",""
"1553606363-2259","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","","Light of Understanding; …"
"1553606359-1998","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Alexander",""
"1553606372-2635","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","God of Earth; Another Name for …"
"1553606367-2390","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","Amrendra",""
"1553606391-3478","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","","Confidence - Power; A Warrior; …"
"1553606363-2191","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","Ashwanth",""
"1553606359-2040","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Arulaalan",""
"1553606384-3099","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Ashwik",""
"1553606389-3326","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","God"
"1553606376-2781","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","A Famous Buddhist Cave; Creative"
"1553606389-3284","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","","The Sky"
"1553606389-3257","https://www.babynamesdirect.com/baby-names/tamil/boy/a/4","Ainesh",""
"1553606359-2081","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Alagarsamy",""
"1553606399-3712","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","Aasu",""
"1553606376-2842","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","","Son of Kunthi in Mahabharatha; …"
"1553606359-2154","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","","Brother of Swami Vivekananda; …"
"1553606396-3560","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","Aarif",""
"1553606355-1982","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","Add Meaning"
"1553606380-3000","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","","Fearless"
"1553606391-3524","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","","Base; Brilliant Like the Sun"
"1553606359-2049","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Arvindhan",""
"1553606355-1977","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","God Murugan"
"1553606363-2246","https://www.babynamesdirect.com/baby-names/tamil/boy/a/10","Alaganban",""
"1553606372-2568","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","Aaradhak",""
"1553606372-2674","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Add Meaning"
"1553606380-2960","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","","Unperceived Pearl"
"1553606367-2416","https://www.babynamesdirect.com/baby-names/tamil/boy/a/9","Appusamy",""
"1553606380-2986","https://www.babynamesdirect.com/baby-names/tamil/boy/a/6","","Faith"
"1553606372-2578","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","Abhigeet",""
"1553606372-2519","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","Ashokan",""
"1553606384-3095","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","Ashrik",""
"1553606355-1928","https://www.babynamesdirect.com/baby-names/tamil/boy/a/12","","Winner of Happiness"
"1553606376-2744","https://www.babynamesdirect.com/baby-names/tamil/boy/a/7","Apoorva",""
"1553606399-3801","https://www.babynamesdirect.com/baby-names/tamil/boy/a/1","","Variation of Adam from the Red …"
"1553606372-2661","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","","Self Protected"
"1553606384-3102","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Eye"
"1553606396-3600","https://www.babynamesdirect.com/baby-names/tamil/boy/a/2","Ajmal",""
"1553606372-2522","https://www.babynamesdirect.com/baby-names/tamil/boy/a/8","Ashveer",""
"1553606359-2005","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","Amithnath",""
"1553606391-3424","https://www.babynamesdirect.com/baby-names/tamil/boy/a/3","Avani",""
"1553606359-2156","https://www.babynamesdirect.com/baby-names/tamil/boy/a/11","","King of Dance"
"1553606384-3132","https://www.babynamesdirect.com/baby-names/tamil/boy/a/5","","Supreme; Lord Vishnu / Krishna; …"
